latitude,longitude,strata,region
40.4367,-68.645,27,3
40.4367,-68.645,27,3
40.1933,-68.4833,26,3
40.1933,-68.4833,26,3
40.1933,-68.4833,26,3
40.1933,-68.4833,26,3
40.3983,-67.7783,26,3
40.3983,-67.7783,26,3
40.3983,-67.7783,26,3
40.3983,-67.7783,26,3
40.3983,-67.7783,26,3
40.5933,-67.4367,27,3
40.5933,-67.4367,27,3
40.5933,-67.4367,27,3
40.5933,-67.4367,27,3
40.5933,-67.4367,27,3
40.7317,-67.1517,27,3
40.7317,-67.1517,27,3
40.7317,-67.1517,27,3
40.7317,-67.1517,27,3
40.9383,-66.7433,29,3
40.9383,-66.7433,29,3
40.9383,-66.7433,29,3
40.9383,-66.7433,29,3
40.9383,-66.7433,29,3
40.9817,-66.945,29,3
40.9817,-66.945,29,3
40.9817,-66.945,29,3
40.9817,-66.945,29,3
43.2867,-68.1267,42,4
43.2867,-68.1267,42,4
43.2867,-68.1267,42,4
43.2867,-68.1267,42,4
43.2867,-68.1267,42,4
41.0217,-67.2783,27,3
41.0217,-67.2783,27,3
41.0217,-67.2783,27,3
41.0217,-67.2783,27,3
41.0217,-67.2783,27,3
41.1033,-67.11,29,3
41.1033,-67.11,29,3
41.1033,-67.11,29,3
41.1033,-67.11,29,3
41.1033,-67.11,29,3
41.1867,-67.1433,29,3
41.1867,-67.1433,29,3
41.1867,-67.1433,29,3
41.1867,-67.1433,29,3
41.1867,-67.1433,29,3
43.28,-68.4583,41,4
43.28,-68.4583,41,4
43.28,-68.4583,41,4
43.28,-68.4583,41,4
43.28,-68.4583,41,4
41.4767,-67.245,30,3
41.4767,-67.245,30,3
41.4767,-67.245,30,3
41.4767,-67.245,30,3
41.4767,-67.245,30,3
41.4767,-67.245,30,3
41.6067,-66.6067,29,3
41.6067,-66.6067,29,3
41.6067,-66.6067,29,3
41.6067,-66.6067,29,3
41.6067,-66.6067,29,3
41.645,-66.4483,29,3
41.645,-66.4483,29,3
41.645,-66.4483,29,3
41.645,-66.4483,29,3
41.645,-66.4483,29,3
41.6483,-66.1717,29,3
41.6483,-66.1717,29,3
41.6483,-66.1717,29,3
41.6483,-66.1717,29,3
41.6467,-66.0467,29,3
41.6467,-66.0467,29,3
41.6467,-66.0467,29,3
41.6467,-66.0467,29,3
43.51,-68.1217,42,4
43.51,-68.1217,42,4
43.51,-68.1217,42,4
43.51,-68.1217,42,4
43.51,-68.1217,42,4
43.7817,-67.9483,42,4
43.7817,-67.9483,42,4
43.7817,-67.9483,42,4
43.7817,-67.9483,42,4
43.7817,-67.9483,42,4
41.6833,-65.7767,28,3
41.6833,-65.7767,28,3
41.6833,-65.7767,28,3
41.6833,-65.7767,28,3
41.6833,-65.7767,28,3
41.9783,-65.9067,28,3
41.9783,-65.9067,28,3
41.9783,-65.9067,28,3
41.9783,-65.9067,28,3
41.9783,-65.9067,28,3
42.2267,-65.765,38,4
42.2267,-65.765,38,4
42.2267,-65.765,38,4
42.2267,-65.765,38,4
42.2267,-65.765,38,4
42.52,-65.8167,47,4
42.52,-65.8167,47,4
42.52,-65.8167,47,4
42.52,-65.8167,47,4
42.6933,-65.5933,47,4
42.6933,-65.5933,47,4
42.6933,-65.5933,47,4
42.6933,-65.5933,47,4
42.6933,-65.5933,47,4
42.9333,-66.2767,47,4
42.9333,-66.2767,47,4
42.9333,-66.2767,47,4
42.9333,-66.2767,47,4
42.9333,-66.2767,47,4
42.6033,-66.6467,38,4
42.6033,-66.6467,38,4
42.6033,-66.6467,38,4
42.6033,-66.6467,38,4
42.6033,-66.6467,38,4
42.53,-66.535,38,4
42.53,-66.535,38,4
42.53,-66.535,38,4
42.53,-66.535,38,4
42.53,-66.535,38,4
43.3917,-68.9933,41,4
43.3917,-68.9933,41,4
43.3917,-68.9933,41,4
43.3917,-68.9933,41,4
43.3917,-68.9933,41,4
42.1867,-66.745,32,3
42.1867,-66.745,32,3
42.1867,-66.745,32,3
42.1867,-66.745,32,3
42.1867,-66.745,32,3
42.4233,-66.9883,39,4
42.4233,-66.9883,39,4
42.4233,-66.9883,39,4
42.4233,-66.9883,39,4
42.4233,-66.9883,39,4
42.6067,-67.1133,39,4
42.6067,-67.1133,39,4
42.6067,-67.1133,39,4
42.6067,-67.1133,39,4
42.6067,-67.1133,39,4
43.1217,-69.3533,41,4
43.1217,-69.3533,41,4
43.1217,-69.3533,41,4
43.1217,-69.3533,41,4
43.1217,-69.3533,41,4
43.2233,-67.155,42,4
43.2233,-67.155,42,4
43.2233,-67.155,42,4
43.2233,-67.155,42,4
43.2233,-67.155,42,4
43.725,-67.0433,43,4
43.725,-67.0433,43,4
43.725,-67.0433,43,4
43.725,-67.0433,43,4
43.73,-66.8733,43,4
43.73,-66.8733,43,4
43.73,-66.8733,43,4
43.73,-66.8733,43,4
43.73,-66.8733,43,4
44.065,-66.4417,44,4
44.065,-66.4417,44,4
44.065,-66.4417,44,4
44.065,-66.4417,44,4
44.065,-66.4417,44,4
44.305,-67.71,45,4
44.305,-67.71,45,4
44.305,-67.71,45,4
44.305,-67.71,45,4
44.305,-67.71,45,4
44.105,-67.7467,41,4
44.105,-67.7467,41,4
44.105,-67.7467,41,4
44.105,-67.7467,41,4
44.105,-67.7467,41,4
43.73,-68.75,41,4
43.73,-68.75,41,4
43.73,-68.75,41,4
43.73,-68.75,41,4
43.4017,-67.7067,42,4
43.4017,-67.7067,42,4
43.4017,-67.7067,42,4
43.4017,-67.7067,42,4
43.4017,-67.7067,42,4
43.2283,-68.1467,42,4
43.2283,-68.1467,42,4
43.2283,-68.1467,42,4
43.2283,-68.1467,42,4
43.2283,-68.1467,42,4
43.105,-68.345,42,4
43.105,-68.345,42,4
43.105,-68.345,42,4
43.105,-68.345,42,4
43.105,-68.345,42,4
42.935,-68.1433,42,4
42.935,-68.1433,42,4
42.935,-68.1433,42,4
42.935,-68.1433,42,4
42.935,-68.1433,42,4
42.8433,-67.7617,42,4
42.8433,-67.7617,42,4
42.8433,-67.7617,42,4
42.8433,-67.7617,42,4
42.8433,-67.7617,42,4
42.5633,-68.4467,38,4
42.5633,-68.4467,38,4
42.5633,-68.4467,38,4
42.5633,-68.4467,38,4
42.5633,-68.4467,38,4
42.52,-68.5783,37,4
42.52,-68.5783,37,4
42.52,-68.5783,37,4
42.52,-68.5783,37,4
42.52,-68.5783,37,4
42.3133,-68.6133,34,4
42.3133,-68.6133,34,4
42.3133,-68.6133,34,4
42.3133,-68.6133,34,4
42.3133,-68.6133,34,4
42.5183,-68.9483,37,4
42.5183,-68.9483,37,4
42.5183,-68.9483,37,4
42.5183,-68.9483,37,4
43.0167,-69.3467,41,4
43.0167,-69.3467,41,4
43.0167,-69.3467,41,4
43.0167,-69.3467,41,4
43.0167,-69.3467,41,4
42.77,-69.48,41,4
42.77,-69.48,41,4
42.77,-69.48,41,4
42.77,-69.48,41,4
42.77,-69.48,41,4
42.5017,-69.5333,37,4
42.5017,-69.5333,37,4
42.5017,-69.5333,37,4
42.5017,-69.5333,37,4
42.5,-69.665,37,4
42.5,-69.665,37,4
42.5,-69.665,37,4
42.5,-69.665,37,4
42.5,-69.665,37,4
42.5217,-69.9767,36,4
42.5217,-69.9767,36,4
42.5217,-69.9767,36,4
42.5217,-69.9767,36,4
42.5217,-69.9767,36,4
42.765,-70.2467,36,4
42.765,-70.2467,36,4
42.765,-70.2467,36,4
42.765,-70.2467,36,4
42.765,-70.2467,36,4
42.7733,-70.4217,36,4
42.7733,-70.4217,36,4
42.7733,-70.4217,36,4
42.7733,-70.4217,36,4
42.7733,-70.4217,36,4
42.9117,-70.5483,40,4
42.9117,-70.5483,40,4
42.9117,-70.5483,40,4
42.9117,-70.5483,40,4
42.9117,-70.5483,40,4
42.9383,-70.68,40,4
42.9383,-70.68,40,4
42.9383,-70.68,40,4
42.9383,-70.68,40,4
42.9383,-70.68,40,4
42.9383,-70.68,40,4
42.7267,-70.715,35,4
42.7267,-70.715,35,4
42.7267,-70.715,35,4
42.7267,-70.715,35,4
42.6067,-70.42,36,4
42.6067,-70.42,36,4
42.6067,-70.42,36,4
42.6067,-70.42,36,4
42.6067,-70.42,36,4
42.4767,-70.4817,36,4
42.4767,-70.4817,36,4
42.4767,-70.4817,36,4
42.4767,-70.4817,36,4
42.4767,-70.4817,36,4
42.4767,-70.4817,36,4
42.4167,-70.6167,36,4
42.4167,-70.6167,36,4
42.4167,-70.6167,36,4
42.4167,-70.6167,36,4
42.4167,-70.6167,36,4
42.4167,-70.6167,36,4
42.1933,-70.4233,36,4
42.1933,-70.4233,36,4
42.1933,-70.4233,36,4
42.1933,-70.4233,36,4
42.1933,-70.4233,36,4
42.1933,-70.4233,36,4
42.25,-70.1267,36,4
42.25,-70.1267,36,4
42.25,-70.1267,36,4
42.25,-70.1267,36,4
42.25,-70.1267,36,4
42.25,-70.1267,36,4
42.11,-69.7583,36,4
42.11,-69.7583,36,4
42.11,-69.7583,36,4
42.11,-69.7583,36,4
42.11,-69.7583,36,4
42.105,-69.5167,37,4
42.105,-69.5167,37,4
42.105,-69.5167,37,4
42.105,-69.5167,37,4
42.105,-69.5167,37,4
42.1,-69.11,34,4
42.1,-69.11,34,4
42.1,-69.11,34,4
42.1,-69.11,34,4
42.1,-69.11,34,4
41.7283,-68.7783,34,4
41.7283,-68.7783,34,4
41.7283,-68.7783,34,4
41.7283,-68.7783,34,4
41.5217,-68.415,31,3
41.5217,-68.415,31,3
41.5217,-68.415,31,3
41.5217,-68.415,31,3
41.5217,-68.415,31,3
41.5217,-68.415,31,3
41.3117,-68.4117,31,3
41.3117,-68.4117,31,3
41.3117,-68.4117,31,3
41.3117,-68.4117,31,3
41.1433,-67.9233,30,3
41.1433,-67.9233,30,3
41.1433,-67.9233,30,3
41.1433,-67.9233,30,3
41.1433,-67.9233,30,3
41.1367,-67.6533,30,3
41.1367,-67.6533,30,3
41.1367,-67.6533,30,3
41.1367,-67.6533,30,3
41.1367,-67.6533,30,3
41.6683,-67.335,30,3
41.6683,-67.335,30,3
41.6683,-67.335,30,3
41.6683,-67.335,30,3
41.6683,-67.335,30,3
41.6683,-67.335,30,3
41.7517,-67.4233,30,3
41.7517,-67.4233,30,3
41.7517,-67.4233,30,3
41.7517,-67.4233,30,3
41.7517,-67.4233,30,3
41.965,-67.4783,31,3
41.965,-67.4783,31,3
41.965,-67.4783,31,3
41.965,-67.4783,31,3
41.965,-67.4783,31,3
41.86,-67.97,32,3
41.86,-67.97,32,3
41.86,-67.97,32,3
41.86,-67.97,32,3
41.4017,-71.1517,21,2
41.4017,-71.1517,21,2
41.4017,-71.1517,21,2
41.4017,-71.1517,21,2
41.2733,-71.315,20,2
41.2733,-71.315,20,2
41.2733,-71.315,20,2
41.2733,-71.315,20,2
41.2733,-71.315,20,2
41.0633,-71.2467,20,2
41.0633,-71.2467,20,2
41.0633,-71.2467,20,2
41.0633,-71.2467,20,2
41.0633,-71.2467,20,2
41.0217,-71.515,20,2
41.0217,-71.515,20,2
41.0217,-71.515,20,2
41.0217,-71.515,20,2
41.0217,-71.515,20,2
41.0217,-71.515,20,2
40.77,-71.4817,19,2
40.77,-71.4817,19,2
40.77,-71.4817,19,2
40.77,-71.4817,19,2
40.77,-71.4817,19,2
40.6433,-71.21,19,2
40.6433,-71.21,19,2
40.6433,-71.21,19,2
40.6433,-71.21,19,2
40.6433,-71.21,19,2
40.685,-71.7783,19,2
40.685,-71.7783,19,2
40.685,-71.7783,19,2
40.685,-71.7783,19,2
40.685,-71.7783,19,2
40.5633,-71.98,19,2
40.5633,-71.98,19,2
40.5633,-71.98,19,2
40.5633,-71.98,19,2
40.5633,-71.98,19,2
40.5633,-71.98,19,2
40.535,-72.415,16,2
40.535,-72.415,16,2
40.535,-72.415,16,2
40.535,-72.415,16,2
40.535,-72.415,16,2
40.535,-72.415,16,2
40.3517,-72.5817,16,2
40.3517,-72.5817,16,2
40.3517,-72.5817,16,2
40.3517,-72.5817,16,2
40.3517,-72.5817,16,2
40.27,-73.2133,16,2
40.27,-73.2133,16,2
40.27,-73.2133,16,2
40.27,-73.2133,16,2
40.27,-73.2133,16,2
40.14,-73.2317,16,2
40.14,-73.2317,16,2
40.14,-73.2317,16,2
40.14,-73.2317,16,2
40.14,-73.2317,16,2
40.14,-73.2317,16,2
39.9883,-73.21,16,2
39.9883,-73.21,16,2
39.9883,-73.21,16,2
39.9883,-73.21,16,2
39.9883,-73.21,16,2
39.81,-74.01,13,1
39.81,-74.01,13,1
39.81,-74.01,13,1
39.81,-74.01,13,1
39.81,-74.01,13,1
39.6867,-73.575,11,1
39.6867,-73.575,11,1
39.6867,-73.575,11,1
39.6867,-73.575,11,1
39.6867,-73.575,11,1
39.6867,-73.575,11,1
39.3067,-73.5133,11,1
39.3067,-73.5133,11,1
39.3067,-73.5133,11,1
39.3067,-73.5133,11,1
39.3067,-73.5133,11,1
39.3067,-73.5133,11,1
39.3533,-73.7717,11,1
39.3533,-73.7717,11,1
39.3533,-73.7717,11,1
39.3533,-73.7717,11,1
39.3533,-73.7717,11,1
39.3533,-73.7717,11,1
39.19,-74.2417,13,1
39.19,-74.2417,13,1
39.19,-74.2417,13,1
39.19,-74.2417,13,1
39.19,-74.2417,13,1
39.19,-74.2417,13,1
39.145,-74.48,12,1
39.145,-74.48,12,1
39.145,-74.48,12,1
39.145,-74.48,12,1
39.145,-74.48,12,1
39.02,-74.41,8,1
39.02,-74.41,8,1
39.02,-74.41,8,1
39.02,-74.41,8,1
39.02,-74.41,8,1
39.02,-74.41,8,1
38.895,-74.5467,8,1
38.895,-74.5467,8,1
38.895,-74.5467,8,1
38.895,-74.5467,8,1
38.895,-74.5467,8,1
38.895,-74.5467,8,1
38.48,-74.375,8,1
38.48,-74.375,8,1
38.48,-74.375,8,1
38.48,-74.375,8,1
38.48,-74.375,8,1
38.11,-74.4433,8,1
38.11,-74.4433,8,1
38.11,-74.4433,8,1
38.11,-74.4433,8,1
38.11,-74.4433,8,1
37.7283,-75.2817,9,1
37.7283,-75.2817,9,1
37.7283,-75.2817,9,1
37.7283,-75.2817,9,1
37.56,-75.2433,5,1
37.56,-75.2433,5,1
37.56,-75.2433,5,1
37.56,-75.2433,5,1
37.56,-75.2433,5,1
37.56,-75.2433,5,1
37.2317,-75.6133,6,1
37.2317,-75.6133,6,1
37.2317,-75.6133,6,1
36.9383,-75.3817,5,1
36.9383,-75.3817,5,1
36.9383,-75.3817,5,1
36.9383,-75.3817,5,1
36.8117,-75.8117,6,1
36.8117,-75.8117,6,1
36.8117,-75.8117,6,1
36.4817,-75.6767,3,1
36.4817,-75.6767,3,1
36.4817,-75.6767,3,1
36.4817,-75.6767,3,1
36.3983,-75.3467,2,1
36.3983,-75.3467,2,1
36.3983,-75.3467,2,1
36.3983,-75.3467,2,1
35.9433,-75.575,3,1
35.9433,-75.575,3,1
35.9433,-75.575,3,1
35.9433,-75.575,3,1
35.5667,-75.055,2,1
35.5667,-75.055,2,1
35.5667,-75.055,2,1
35.5667,-75.055,2,1
36.0733,-74.7033,50,5
36.0733,-74.7033,50,5
36.0733,-74.7033,50,5
36.8533,-74.7167,4,1
36.8533,-74.7167,4,1
36.8533,-74.7167,4,1
36.8533,-74.7167,4,1
36.8533,-74.7167,4,1
37.27,-75.0483,5,1
37.27,-75.0483,5,1
37.27,-75.0483,5,1
37.27,-75.0483,5,1
37.27,-75.0483,5,1
37.27,-75.0483,5,1
37.5633,-74.9083,5,1
37.5633,-74.9083,5,1
37.5633,-74.9083,5,1
37.5633,-74.9083,5,1
37.5633,-74.9083,5,1
37.7283,-74.78,5,1
37.7283,-74.78,5,1
37.7283,-74.78,5,1
37.7283,-74.78,5,1
37.7283,-74.78,5,1
37.7283,-74.78,5,1
38.15,-73.81,7,1
38.15,-73.81,7,1
38.15,-73.81,7,1
38.15,-73.81,7,1
38.15,-73.81,7,1
38.2683,-73.6833,7,1
38.2683,-73.6833,7,1
38.2683,-73.6833,7,1
38.2683,-73.6833,7,1
38.2683,-73.6833,7,1
38.9417,-73.7433,11,1
38.9417,-73.7433,11,1
38.9417,-73.7433,11,1
38.9417,-73.7433,11,1
38.9417,-73.7433,11,1
38.8483,-73.0467,10,1
38.8483,-73.0467,10,1
38.8483,-73.0467,10,1
39.815,-72.575,15,2
39.815,-72.575,15,2
39.815,-72.575,15,2
39.815,-72.575,15,2
39.815,-72.575,15,2
40.02,-72.6783,15,2
40.02,-72.6783,15,2
40.02,-72.6783,15,2
40.02,-72.6783,15,2
40.02,-72.6783,15,2
40.02,-72.6783,15,2
40.185,-72.18,15,2
40.185,-72.18,15,2
40.185,-72.18,15,2
40.185,-72.18,15,2
40.185,-72.18,15,2
40.185,-72.18,15,2
39.7717,-71.8517,14,2
39.7717,-71.8517,14,2
39.7717,-71.8517,14,2
39.7717,-71.8517,14,2
39.7717,-71.8517,14,2
40.105,-70.85,18,2
40.105,-70.85,18,2
40.105,-70.85,18,2
40.105,-70.85,18,2
40.3933,-70.7117,19,2
40.3933,-70.7117,19,2
40.3933,-70.7117,19,2
40.3933,-70.7117,19,2
40.3933,-70.7117,19,2
40.3933,-70.7117,19,2
41.1833,-70.4833,24,2
41.1833,-70.4833,24,2
41.1833,-70.4833,24,2
41.1833,-70.4833,24,2
41.1833,-70.4833,24,2
41.1833,-70.4833,24,2
40.73,-69.9183,24,2
40.73,-69.9183,24,2
40.73,-69.9183,24,2
40.73,-69.9183,24,2
40.73,-69.9183,24,2
40.52,-70.275,23,2
40.52,-70.275,23,2
40.52,-70.275,23,2
40.52,-70.275,23,2
40.52,-70.275,23,2
40.52,-70.275,23,2
40.2733,-70.015,23,2
40.2733,-70.015,23,2
40.2733,-70.015,23,2
40.2733,-70.015,23,2
40.2733,-70.015,23,2
40.3117,-69.23,23,2
40.3117,-69.23,23,2
40.3117,-69.23,23,2
40.3117,-69.23,23,2
40.3117,-69.23,23,2
40.3117,-69.23,23,2
40.15,-68.8267,22,2
40.15,-68.8267,22,2
40.15,-68.8267,22,2
40.15,-68.8267,22,2
40.15,-68.8267,22,2
40.4867,-68.78,27,3
40.4867,-68.78,27,3
40.4867,-68.78,27,3
40.4867,-68.78,27,3
40.4867,-68.78,27,3
40.4867,-68.78,27,3
40.6917,-69.3133,24,2
40.6917,-69.3133,24,2
40.6917,-69.3133,24,2
40.6917,-69.3133,24,2
40.6917,-69.3133,24,2
40.6917,-69.3133,24,2
40.77,-69.1183,23,2
40.77,-69.1183,23,2
40.77,-69.1183,23,2
40.77,-69.1183,23,2
40.77,-69.1183,23,2
40.77,-69.1183,23,2
40.935,-69.1133,23,2
40.935,-69.1133,23,2
40.935,-69.1133,23,2
40.935,-69.1133,23,2
40.935,-69.1133,23,2
40.935,-69.1133,23,2
41.565,-69.815,25,2
41.565,-69.815,25,2
41.565,-69.815,25,2
41.565,-69.815,25,2
41.565,-69.815,25,2
41.565,-69.815,25,2
41.685,-69.815,33,4
41.685,-69.815,33,4
41.685,-69.815,33,4
41.685,-69.815,33,4
41.685,-69.815,33,4
41.685,-69.815,33,4
42.4067,-70.8733,35,4
42.4067,-70.8733,35,4
42.4067,-70.8733,35,4
42.4067,-70.8733,35,4
42.4067,-70.8733,35,4
42.415,-70.6133,36,4
42.415,-70.6133,36,4
42.415,-70.6133,36,4
42.415,-70.6133,36,4
42.415,-70.6133,36,4
42.415,-70.6133,36,4
42.6033,-70.31,36,4
42.6033,-70.31,36,4
42.6033,-70.31,36,4
42.6033,-70.31,36,4
42.6033,-70.31,36,4
42.6033,-70.31,36,4
42.5,-69.6667,37,4
42.5,-69.6667,37,4
42.5,-69.6667,37,4
42.5,-69.6667,37,4
42.5,-69.6667,37,4
42.0667,-69.2167,37,4
42.0667,-69.2167,37,4
42.0667,-69.2167,37,4
42.0667,-69.2167,37,4
42.06,-68.7133,34,4
42.06,-68.7133,34,4
42.06,-68.7133,34,4
42.06,-68.7133,34,4
42.06,-68.7133,34,4
41.9167,-68.55,34,4
41.9167,-68.55,34,4
41.9167,-68.55,34,4
41.9167,-68.55,34,4
41.9167,-68.55,34,4
41.7717,-68.2833,32,3
41.7717,-68.2833,32,3
41.7717,-68.2833,32,3
41.7717,-68.2833,32,3
41.7717,-68.2833,32,3
41.69,-68.25,31,3
41.69,-68.25,31,3
41.69,-68.25,31,3
41.69,-68.25,31,3
41.6883,-68.3433,31,3
41.6883,-68.3433,31,3
41.6883,-68.3433,31,3
41.6883,-68.3433,31,3
41.6883,-68.3433,31,3
41.5683,-68.4467,33,4
41.5683,-68.4467,33,4
41.5683,-68.4467,33,4
41.5683,-68.4467,33,4
41.5683,-68.4467,33,4
41.5683,-68.4467,33,4
41.0617,-68.315,30,3
41.0617,-68.315,30,3
41.0617,-68.315,30,3
41.0617,-68.315,30,3
41.0617,-68.315,30,3
40.9367,-68.1133,30,3
40.9367,-68.1133,30,3
40.9367,-68.1133,30,3
40.9367,-68.1133,30,3
40.8117,-68.3467,30,3
40.8117,-68.3467,30,3
40.8117,-68.3467,30,3
40.8117,-68.3467,30,3
40.8117,-68.3467,30,3
40.5667,-68.085,27,3
40.5667,-68.085,27,3
40.5667,-68.085,27,3
40.5667,-68.085,27,3
40.5667,-68.085,27,3
40.5667,-68.085,27,3
40.815,-67.7183,27,3
40.815,-67.7183,27,3
40.815,-67.7183,27,3
40.815,-67.7183,27,3
40.4383,-67.6133,26,3
40.4383,-67.6133,26,3
40.4383,-67.6133,26,3
40.4383,-67.6133,26,3
40.4367,-67.4617,26,3
40.4367,-67.4617,26,3
40.4367,-67.4617,26,3
40.4367,-67.4617,26,3
40.4367,-67.4617,26,3
40.6917,-67.2767,27,3
40.6917,-67.2767,27,3
40.6917,-67.2767,27,3
40.6917,-67.2767,27,3
40.6917,-67.2767,27,3
40.7283,-67.3117,27,3
40.7283,-67.3117,27,3
40.7283,-67.3117,27,3
40.7283,-67.3117,27,3
40.8133,-67.28,27,3
40.8133,-67.28,27,3
40.8133,-67.28,27,3
40.8133,-67.28,27,3
40.8133,-67.28,27,3
41.1883,-66.685,29,3
41.1883,-66.685,29,3
41.1883,-66.685,29,3
41.1883,-66.685,29,3
41.1883,-66.685,29,3
41.35,-67.0733,29,3
41.35,-67.0733,29,3
41.35,-67.0733,29,3
41.35,-67.0733,29,3
41.35,-67.0733,29,3
41.435,-67.1117,29,3
41.435,-67.1117,29,3
41.435,-67.1117,29,3
41.435,-67.1117,29,3
41.435,-67.1117,29,3
41.56,-67.245,30,3
41.56,-67.245,30,3
41.56,-67.245,30,3
41.56,-67.245,30,3
41.395,-67.7417,30,3
41.395,-67.7417,30,3
41.395,-67.7417,30,3
41.395,-67.7417,30,3
41.4783,-67.7483,30,3
41.4783,-67.7483,30,3
41.4783,-67.7483,30,3
41.4783,-67.7483,30,3
41.4767,-67.915,30,3
41.4767,-67.915,30,3
41.4767,-67.915,30,3
41.4767,-67.915,30,3
41.4767,-67.915,30,3
41.9333,-67.7133,31,3
41.9333,-67.7133,31,3
41.9333,-67.7133,31,3
41.9333,-67.7133,31,3
41.9333,-67.7133,31,3
42.185,-67.0433,32,3
42.185,-67.0433,32,3
42.185,-67.0433,32,3
42.185,-67.0433,32,3
42.185,-67.0433,32,3
42.0617,-66.6133,29,3
42.0617,-66.6133,29,3
42.0617,-66.6133,29,3
42.0617,-66.6133,29,3
42.0617,-66.6133,29,3
41.855,-66.4133,29,3
41.855,-66.4133,29,3
41.855,-66.4133,29,3
41.855,-66.4133,29,3
41.855,-66.4133,29,3
41.855,-66.4133,29,3
41.8133,-66.335,29,3
41.8133,-66.335,29,3
41.8133,-66.335,29,3
41.8133,-66.335,29,3
41.8133,-66.335,29,3
41.73,-66.5083,29,3
41.73,-66.5083,29,3
41.73,-66.5083,29,3
41.73,-66.5083,29,3
41.73,-66.5083,29,3
41.73,-66.5083,29,3
41.6067,-66.2817,29,3
41.6067,-66.2817,29,3
41.6067,-66.2817,29,3
41.6067,-66.2817,29,3
41.3983,-66.0117,28,3
41.3983,-66.0117,28,3
41.3983,-66.0117,28,3
41.3983,-66.0117,28,3
41.3983,-66.0117,28,3
41.56,-66.0117,28,3
41.56,-66.0117,28,3
41.56,-66.0117,28,3
41.56,-66.0117,28,3
41.56,-66.0117,28,3
42.2267,-65.76,38,4
42.2267,-65.76,38,4
42.2267,-65.76,38,4
42.2267,-65.76,38,4
42.2267,-65.76,38,4
42.2267,-65.76,38,4
42.3933,-66.0767,38,4
42.3933,-66.0767,38,4
42.3933,-66.0767,38,4
42.3933,-66.0767,38,4
42.3933,-66.0767,38,4
42.3933,-66.0767,38,4
42.4167,-66.9883,39,4
42.4167,-66.9883,39,4
42.4167,-66.9883,39,4
42.4167,-66.9883,39,4
42.4167,-66.9883,39,4
42.4167,-66.9883,39,4
42.525,-66.905,38,4
42.525,-66.905,38,4
42.525,-66.905,38,4
42.525,-66.905,38,4
42.525,-66.905,38,4
42.525,-66.905,38,4
42.6833,-67.08,38,4
42.6833,-67.08,38,4
42.6833,-67.08,38,4
42.6833,-67.08,38,4
42.44,-67.8333,38,4
42.44,-67.8333,38,4
42.44,-67.8333,38,4
42.44,-67.8333,38,4
42.44,-67.8333,38,4
42.5617,-68.475,38,4
42.5617,-68.475,38,4
42.5617,-68.475,38,4
42.8517,-67.5533,42,4
42.8517,-67.5533,42,4
42.8517,-67.5533,42,4
42.8517,-67.5533,42,4
43.3083,-67.68,42,4
43.3083,-67.68,42,4
43.3083,-67.68,42,4
43.3083,-67.68,42,4
43.3083,-67.68,42,4
43.36,-68.215,42,4
43.36,-68.215,42,4
43.36,-68.215,42,4
43.36,-68.215,42,4
43.36,-68.215,42,4
43.36,-68.215,42,4
43.3917,-67.6867,42,4
43.3917,-67.6867,42,4
43.3917,-67.6867,42,4
43.3917,-67.6867,42,4
43.3917,-67.6867,42,4
43.685,-67.645,42,4
43.685,-67.645,42,4
43.685,-67.645,42,4
43.685,-67.645,42,4
43.685,-67.645,42,4
43.8117,-67.7133,42,4
43.8117,-67.7133,42,4
43.8117,-67.7133,42,4
43.8117,-67.7133,42,4
43.8117,-67.7133,42,4
43.8117,-67.7133,42,4
44.0217,-67.3467,43,4
44.0217,-67.3467,43,4
44.0217,-67.3467,43,4
44.0217,-67.3467,43,4
44.0217,-67.3467,43,4
44.0217,-67.3467,43,4
44.1083,-67.0833,43,4
44.1083,-67.0833,43,4
44.1083,-67.0833,43,4
44.1083,-67.0833,43,4
44.1083,-67.0833,43,4
44.1083,-67.0833,43,4
44.2283,-66.67,46,4
44.2283,-66.67,46,4
44.2283,-66.67,46,4
44.2283,-66.67,46,4
44.2283,-66.67,46,4
44.2283,-66.67,46,4
44.435,-67.48,45,4
44.435,-67.48,45,4
44.435,-67.48,45,4
44.435,-67.48,45,4
44.435,-67.48,45,4
43.8883,-68.2817,41,4
43.8883,-68.2817,41,4
43.8883,-68.2817,41,4
43.8883,-68.2817,41,4
43.8883,-68.2817,41,4
43.8517,-68.3467,41,4
43.8517,-68.3467,41,4
43.8517,-68.3467,41,4
43.8517,-68.3467,41,4
43.8517,-68.3467,41,4
43.7267,-69.1083,40,4
43.7267,-69.1083,40,4
43.7267,-69.1083,40,4
43.7267,-69.1083,40,4
43.7267,-69.1083,40,4
43.7267,-69.1083,40,4
43.44,-69.5083,41,4
43.44,-69.5083,41,4
43.44,-69.5083,41,4
43.44,-69.5083,41,4
43.2717,-69.3467,41,4
43.2717,-69.3467,41,4
43.2717,-69.3467,41,4
43.2717,-69.3467,41,4
43.2717,-69.3467,41,4
43.2467,-70.2033,40,4
43.2467,-70.2033,40,4
43.2467,-70.2033,40,4
43.2467,-70.2033,40,4
43.2467,-70.2033,40,4
43.0833,-70.625,40,4
43.0833,-70.625,40,4
43.0833,-70.625,40,4
43.0833,-70.625,40,4
43.0783,-70.54,40,4
43.0783,-70.54,40,4
